DISPATCH LOCATION NAME,FPU,CALLBACK DELAY,LATITUDE,LONGITUDE,,
CEDAR LAKE VFD,SA_OK_005,15,35.47,-98.3555,,
CHATTANOOGA VFD,SA_OK_005,15,34.4225,-98.3555,,
Cherokee VFD,SA_OK_005,10,36.754,-98.358,,
CORDELL VFD,SA_OK_005,15,35.2913,-98.9876,,
CROWS ROOST VFD,SA_OK_005,15,35.2197,-98.4999,,
CYRILL VFD,SA_OK_005,15,34.8985,-98.2008,,
EAKLY VFD,SA_OK_005,15,35.3077,-98.5635,,
El Reno Ground Base (BIA),SA_OK_005,40,35.61166667,-97.99222222,,
Elk City Fire Dept,SA_OK_005,0,35.402,-99.404,,
FARWELL VFD,SA_OK_005,15,34.8839,-98.0055,,
FLETCHER VFD,SA_OK_005,15,34.822,-98.2474,,
FLOWER MOUND VFD,SA_OK_005,15,34.5797,-98.3521,,
GERONIMO VFD,SA_OK_005,15,34.4779,-98.3833,,
GOTEBO VFD,SA_OK_005,15,35.0728,-98.8754,,
GRACEMONT VFD,SA_OK_005,15,35.1919,-98.2674,,
GREEN ACRES VFD,SA_OK_005,15,35.0214,-97.6564,,
HOBART VFD,SA_OK_005,15,35.0088,-99.1046,,
HULEN VFD,SA_OK_005,15,34.5071,-98.2217,,
HYDRO VFD,SA_OK_005,15,35.5474,-98.5796,,
Indiahoma VFD,SA_OK_005,10,34.6194,-98.7518,,
Lawton Ground Base (BIA),SA_OK_005,40,34.60638889,-98.37472222,,
LOOKEBA-SICKLES VFD,SA_OK_005,15,35.3631,-98.4474,,
LUTHER VFD,SA_OK_005,15,35.6631,-97.1948,,
MARLAND VFD,SA_OK_005,15,36.561,-97.1511,,
Medicine Park VFD,SA_OK_005,10,34.7274,-98.5016,,
Meers VFD,SA_OK_005,10,34.7926,-98.5799,,
Nash VFD,SA_OK_005,20,36.655,-98.056,,
Neschtunga VFD,SA_OK_005,15,36.754,-98.155,,
NEW HOPE RFD,SA_OK_005,15,35.0002,-98.1771,,
PARADISE VALLEY  VFD,SA_OK_005,15,34.7822,-98.5077,,
PERKINS VFD,SA_OK_005,15,35.9742,-97.0337,,
POCASSET VFD,SA_OK_005,15,35.1935,-97.9531,,
RANDLETT VFD,SA_OK_005,15,34.1737,-98.464,,
Salt Plains (FWS),SA_OK_005,30,36.784267,-98.178764,,
SEDAN VFD,SA_OK_005,15,34.9716,-98.7611,,
SEILING VFD,SA_OK_005,15,36.1471,-98.9246,,
Shawnee Ground Base (BIA),SA_OK_005,30,35.3221,-96.9358,,
SWAN LAKE VFD,SA_OK_005,15,35.2384,-98.5174,,
VERDEN VFD,SA_OK_005,15,35.0832,-98.0881,,
WALTERS VFD,SA_OK_005,15,34.358,-98.3087,,
Washita (FWS),SA_OK_005,30,35.652149,-99.281287,,
Watonga Ground Base (BIA),SA_OK_005,40,35.84805556,-98.41388889,,
WEATHERFORD FD,SA_OK_005,0,35.5263,-98.6999,,
Weatherford Ground Base (BIA),SA_OK_005,40,35.5225,-98.70583333,,
WICHITA MNTS ESTATES VFD,SA_OK_005,10,34.7242,-98.4336,,
WICHITA MOUNTAINS WILDLIFE REF,SA_OK_005,30,34.734175,-98.712667,,
Cabo Rojo Dispatch,SA_PR_001,60,17.97916667,-67.16861111,,
Culebra Dispatch,SA_PR_001,60,18.30944444,-65.28333333,,
Vieques Dispatch,SA_PR_001,60,18.14222222,-65.44333333,,
ACE Basin NWR,SA_SC_001,30,32.6395,-80.38978,,
Bradley WC,SA_SC_001,30,34.048083,-82.247917,,
Cape Romain NWR,SA_SC_001,30,32.97303,-79.6714,,
Edgefield WC,SA_SC_001,30,33.824778,-82.099861,,
Enoree WC,SA_SC_001,30,34.419778,-81.577417,,
Kings Mtn Fire Cache,SA_SC_001,30,35.140975,-81.38744444,,
Santee NWR,SA_SC_001,30,33.54,-80.429,,
Savannah NWR,SA_SC_001,30,32.16533,-81.11383,,
Savannah River,SA_SC_001,30,33.3625,-81.684167,,
Seed Orchard HB,SA_SC_001,30,33.113333,-79.78,,
Stumphouse,SA_SC_001,30,34.81,-83.13,,
Tyger WC,SA_SC_001,30,34.634725,-81.600365,,
Waccamaw NWR,SA_SC_001,30,33.51663889,-79.14358333,,
Witherbee_WC,SA_SC_001,30,33.16214,-79.82986,,
Balsam Gap,SA_TN_001,30,35.43388889,-83.05277778,,
Blairsville W/C,SA_TN_001,30,34.9061,-83.534,,
Bluffs Station,SA_TN_001,30,36.38916667,-81.20222222,,
Bowman Helibase,SA_TN_001,60,36.1707,-82.5223,,
BUSICK W/C,SA_TN_001,30,35.76944444,-82.18277778,,
Carter/Johnson Co.,SA_TN_001,30,36.2603,-82.2212,,
CHEOAH W/C,SA_TN_001,30,35.33416667,-83.82444444,,
Cherokee Agency,SA_TN_001,30,35.48111111,-83.32,,
Clarksville W/c,SA_TN_001,30,34.6213,-83.5302,,
Cocke Co.,SA_TN_001,30,35.9094,-83.1707,,
Conasauga Office,SA_TN_001,30,34.7833,-84.8427,,
Copperhill Helibase,SA_TN_001,45,35.01627778,-84.34619444,,
Gatlinburg Airport,SA_TN_001,60,35.8575,-83.52861111,,
Glassy mnt.,SA_TN_001,45,34.845,-83.50055556,,
Greene Co.,SA_TN_001,30,36.1632,-82.8315,,
Habersham GFC,SA_TN_001,60,34.6122,-83.495,,
HIGHLANDS W/C,SA_TN_001,30,35.08527778,-83.21611111,,
HOT SPRINGS W/C,SA_TN_001,30,35.89111111,-82.83277778,,
Jones GFC,SA_TN_001,60,33.1023,-83.6705,,
Macon Airport,SA_TN_001,90,35.2222,-83.4212,,
NANTAHALA W/C,SA_TN_001,30,35.17027778,-83.4025,,
NOLICHUCKY W/C,SA_TN_001,60,36.02805556,-82.84472222,,
Ocoee W/C,SA_TN_001,45,35.11527778,-84.57761111,,
PISGAH W/C,SA_TN_001,30,35.28305556,-82.71777778,,
Sandy Flat Station,SA_TN_001,30,36.14805556,-81.69805556,,
Sugarlands,SA_TN_001,30,35.68835,-83.5395,,
Sullivan Co.,SA_TN_001,30,36.4938,-82.4818,,
Tallulah Falls Office,SA_TN_001,30,34.7533,-83.5302,,
Tellico W/C,SA_TN_001,45,35.34511111,-84.22794444,,
Towns GFC,SA_TN_001,60,34.9523,-83.7828,,
TUSQUITEE W/C,SA_TN_001,30,35.07972222,-84.03027778,,
Unicoi W/C,SA_TN_001,30,36.1931,-82.3455,,
Villanow W/C,SA_TN_001,30,34.66777778,-85.10194444,,
Washington Co.,SA_TN_001,30,36.2046,-82.422,,
WATAUGA W/C,SA_TN_001,60,36.34305556,-82.21,,
Whitfield GFC,SA_TN_001,60,34.8455,-84.9432,,
WOODLAWN W/C,SA_TN_001,30,35.75305556,-82.04722222,,
Alvord,SA_TX_001,20,33.3636,-97.6931,,
Caddo Work Center,SA_TX_001,20,33.7389,-95.9219,,
Chico,SA_TX_001,20,33.296,-97.7974,,
Decatur,SA_TX_001,20,33.2332,-97.5855,,
GORDONVILLE VFD,SA_TX_001,20,33.7959,-96.8524,,
Greenwood,SA_TX_001,20,33.3807,-97.4739,,
Hagerman Refuge,SA_TX_001,20,33.7387509,-96.7510866,,
Honey Grove,SA_TX_001,20,33.5829,-95.9093,,
Ivanhoe,SA_TX_001,20,33.7142,-96.1432,,
Ladonia,SA_TX_001,20,33.4262,-95.947,,
Lamasco,SA_TX_001,20,33.695,-96.0677,,
LBJ and Caddo Grasslands,SA_TX_001,20,33.28305556,-97.63194444,,
LOCUST VFD,SA_TX_001,20,33.7967,-96.7721,,
POTTSBORO VFD,SA_TX_001,20,33.7634,-96.6303,,
SADLER VFD,SA_TX_001,20,33.6824,-96.8468,,
SHERMAN FD,SA_TX_001,20,33.6194,-96.6112,,
SOUTHMAYD,SA_TX_001,20,33.6259,-96.7706,,
Telephone VFD,SA_TX_001,20,33.7812,-96.0182,,
WHITESBORO,SA_TX_001,20,33.6638,-96.9065,,
Balcones,SA_TX_002,0,30.50756389,-98.02518611,,
LBJ,SA_TX_002,0,30.27609,-98.41197,,
Alabama-Coushatta Tribe of Tex,SA_TX_003,60,30.717742,-94.670619,,
Angelina NF WC,SA_TX_003,60,31.17611111,-94.38472222,,
Davy Crockett NF WC,SA_TX_003,60,31.39444444,-95.13916667,,
NPS Big Thicket National Prese,SA_TX_003,60,30.733,-94.429,,
Sabine NF WC,SA_TX_003,60,31.27416667,-93.83472222,,
Sam Houston NF WC,SA_TX_003,60,30.53,-95.53555556,,
TXS-Angelina County Airport,SA_TX_003,120,31.231,-94.7528,,
TXS-Carthage,SA_TX_003,60,32.1515,-94.3261,,
TXS-Conroe,SA_TX_003,60,30.2367,-95.4661,,
TXS-Crockett,SA_TX_003,60,31.2998,-95.4459,,
TXS-Easterwood Airport (CS),SA_TX_003,120,30.5942,-96.3667,,
TXS-Henderson,SA_TX_003,60,32.1664,-94.8093,,
TXS-Huntsville,SA_TX_003,60,30.737,-95.5858,,
TXS-Jacksonville,SA_TX_003,60,31.9319,-95.2614,,
TXS-Jasper,SA_TX_003,60,30.8993,-93.993,,
TXS-Kirbyville,SA_TX_003,60,30.7029,-94.0463,,
TXS-Kountze,SA_TX_003,60,30.3436,-94.2834,,
TXS-Lakeway Airpark (Austin),SA_TX_003,120,30.3572,-97.9944,,
TXS-Livingston,SA_TX_003,60,30.7089,-94.8977,,
TXS-Lufkin (South First St.),SA_TX_003,60,31.3036,-94.7255,,
TXS-Nacogdoches,SA_TX_003,60,31.6422,-94.6827,,
TXS-Palestine,SA_TX_003,60,31.7616,-95.6387,,
TXS-San Augustine,SA_TX_003,60,31.5229,-94.1153,,
TXS-Woodville,SA_TX_003,60,30.7424,-94.4308,,
Anahuac Dispatch,SA_TX_004,120,29.61388889,-94.53,,
Attwater Dispatch,SA_TX_004,0,29.69555556,-96.28194444,,
Brazoria Dispatch,SA_TX_004,180,29.08555556,-95.27916667,,
Cameron Dispatch,SA_TX_004,120,29.969,-93.084,,
McFaddin Dispatch,SA_TX_004,120,29.66916667,-94.07444444,,
San Bernard Dispatch,SA_TX_004,180,28.91,-95.58,,
Aransas dispatch,SA_TX_005,60,28.30444444,-96.82333333,,
Falcon,SA_TX_005,60,26.42,-98.85,,
Falcon VFD,SA_TX_005,60,26.42,-98.85,,
Hebbronville VFD,SA_TX_005,60,27.3069,-98.6778,,
Laguna,SA_TX_005,60,26.23361111,-97.35833333,,
Matagorda Island Dispatch,SA_TX_005,180,28.12277778,-96.80222222,,
Mission,SA_TX_005,60,26.2158,-98.3294,,
Padre Island National Seashore,SA_TX_005,180,27.4462,-97.2971,,
Palmview,SA_TX_005,60,26.23916667,-98.37777778,,
Palmview VFD,SA_TX_005,60,26.2392,-98.3778,,
San Isidro VFD,SA_TX_005,60,26.7167,-98.4539,,
Santa Ana,SA_TX_005,60,26.09305557,-98.13694444,,
Santa Ana VFD,SA_TX_005,60,26.0931,-98.1369,,
Abingdon Helibase,SA_VA_001,60,36.6869,-82.0337,,
Antietam,SA_VA_001,60,39.43580833,-77.75446389,,
Augusta Springs IHC Base,SA_VA_001,60,38.1083,-79.3175,,
Buena Vista Work Center,SA_VA_001,60,37.73888889,-79.3309,,
Chancellorsville VC,SA_VA_001,60,38.22501111,-77.6506,,
Clinch District Office,SA_VA_001,60,36.97,-82.55853,,
Flatwoods JC Center,SA_VA_001,60,36.8936,-82.4574,,
Lee Work Center,SA_VA_001,60,38.82573,-78.56478,,
New Castle Work Center,SA_VA_001,60,37.52194444,-80.08027778,,
North River Work Center,SA_VA_001,60,38.3834,-78.93341,,
Peaks of Otter Station,SA_VA_001,60,37.4444,-79.6248,,
Prince William Park,SA_VA_001,60,38.56239444,-77.37114722,,
Richmond NBP,SA_VA_001,60,37.42602778,-77.37838333,,
Shenandoah - Big Meadows,SA_VA_001,60,38.53373,-78.4221,,
Shenandoah - HQ,SA_VA_001,60,38.66583333,-78.37153,,
Sugar Grove Work Center,SA_VA_001,60,36.76764444,-81.39494167,,
Warm Springs Office/WC,SA_VA_001,60,37.97,-79.85,,
Weyers Cave Helibase,SA_VA_001,60,38.2613,-78.9001,,
Buenos Aires,SW_AZ_001,60,31.65,-111.52,,
Canelo Administrative Site,SW_AZ_001,90,31.55051,-110.51598,,
ChiricahuaNM,SW_AZ_001,60,32.00833333,-109.3597222,,
Columbine Administrative Site,SW_AZ_001,120,32.7041,-109.9133,,
Cutter Airport SEAT Base,SW_AZ_001,60,33.3545,-110.6618,,
Douglas District Office,SW_AZ_001,60,31.372,-109.5788,,
Douglas International Airport,SW_AZ_001,60,31.45895,-109.597,,
LasCruses,SW_AZ_001,60,32.32,-106.93,,
Manning Camp,SW_AZ_001,20,32.2073,-110.5546,,
Nogales District Office,SW_AZ_001,60,31.4265,-110.9632,,
Safford Airport,SW_AZ_001,30,32.85376,-109.63587,,
Safford Airport-BLM SEAT Base,SW_AZ_001,30,32.85,-109.64,,
Safford BLM District Office,SW_AZ_001,30,32.83,-109.73,,
Safford District Office,SW_AZ_001,30,32.83243,-109.72469,,
Safford Warehouse,SW_AZ_001,30,32.8301,-109.7086,,
Saguaro Helibase,SW_AZ_001,45,32.1744,-110.7366,,
San Bernarnido,SW_AZ_001,120,31.5,-109.63,,
San Carlos Engine Shop,SW_AZ_001,20,33.376856,-110.468,,
Santa Catalina District Office,SW_AZ_001,60,32.3129,-110.822,,
Sells,SW_AZ_001,30,31.933333,-111.895,,
Sierra Vista BLM Engine Base,SW_AZ_001,30,31.53611111,-109.7452778,,
Sierra Vista District Office,SW_AZ_001,45,31.4605,-110.2582,,
Tucson Helibase,SW_AZ_001,60,32.0656,-110.8551,,
ASP Lewis,SW_AZ_002,180,33.2096,-112.6521,,
ASP Perryville,SW_AZ_002,180,34.4707,-112.4356,,
Black Canyon City Fire Dept.,SW_AZ_002,5,34.0656,-112.1454,,
Deer Valley Airport,SW_AZ_002,15,33.686981,-112.081118,,
Golden Valley Fire Department,SW_AZ_002,5,35.2229,-114.2076,,
Kingman Field Office,SW_AZ_002,15,35.18958333,-114.01375,,
Kingman SEAT Base,SW_AZ_002,30,35.26583333,-113.9387222,,
Mayer Fire Station,SW_AZ_002,15,34.3067,-112.1036,,
Phoenix Field Office,SW_AZ_002,30,33.681784,-112.08105,,
Pinion Pine Fire Department,SW_AZ_002,5,35.142,-113.915,,
Weaver MT Fire Station,SW_AZ_002,25,34.06155,-112.8165333,,
Wickenburg Airport,SW_AZ_002,30,33.965591,-112.801981,,
ALPINE RD,SW_AZ_003,60,33.84916667,-109.1472222,,
BLACK MESA RD,SW_AZ_003,60,34.39388889,-110.5575,,
CARRIZO,SW_AZ_003,90,34.0038,-110.2557,,
CIBECUE FDW,SW_AZ_003,120,34.0422,-110.4908,,
CLIFTON RD,SW_AZ_003,30,33.5356,-109.3022,,
CLIFTON RD STRAYHORSE,SW_AZ_003,30,33.53555556,-109.3022222,,
FOREST DALE,SW_AZ_003,120,34.1443,-110.1045,,
HONDAH FD,SW_AZ_003,60,34.0791,-109.8971,,
LAKESIDE RD,SW_AZ_003,60,34.16638889,-109.9830556,,
MAVERICK 559,SW_AZ_003,120,33.743,-109.5498,,
MAVERICK MNT HB,SW_AZ_003,120,33.6253,-109.6866,,
McNARY,SW_AZ_003,60,34.0749,-109.8553,,
PT PINE HB,SW_AZ_003,120,33.36805556,-109.7188889,,
ROUND VALLEY HB,SW_AZ_003,60,34.13111111,-109.3069444,,
SPRINGERVILLE RD,SW_AZ_003,60,34.063,-109.294,,
WHITERIVER ENG-ATB,SW_AZ_003,60,33.8186,-109.9828,,
WHITERIVER HB,SW_AZ_003,60,33.8186,-109.9828,,
Cibola Refuge,SW_AZ_004,180,33.375,-114.6722222,,
CRA  Station,SW_AZ_004,60,33.14861111,-114.3011111,,
Fort Yuma Agency Office,SW_AZ_004,60,32.72255556,-114.6220556,,
Imperial Refuge,SW_AZ_004,90,33.01666667,-114.4888889,,
Imperial Water Resources,SW_AZ_004,90,33.0166666,-114.488889,,
Lake Havasu Field Office,SW_AZ_004,15,34.45057222,-114.2859111,,
Mohave Valley Fire Dept.,SW_AZ_004,15,34.91,-114.595278,,
Mohave Valley Interagency,SW_AZ_004,0,34.91,-114.5952778,,
Poston,SW_AZ_004,30,33.99027778,-114.3966667,,
Yuma Field Office,SW_AZ_004,15,32.6873,-114.5888,,
Yuma Field Office Water Resour,SW_AZ_004,120,32.6873,-114.5888,,
Big Springs,SW_AZ_005,120,36.60633333,-112.3501667,,
Blackrock Mtn. Fire Station,SW_AZ_005,0,36.79277778,-113.7508333,,
Fredonia,SW_AZ_005,120,36.9412,-112.5257,,
Jacob Lake,SW_AZ_005,120,36.71166667,-112.2216667,,
Las Vegas Helibase,SW_AZ_005,60,36.2125,-115.1958333,,
Logandale,SW_AZ_005,0,36.53,-114.43,,
Nixon Fire Station,SW_AZ_005,0,36.38944444,-113.1516667,,
North Rim,SW_AZ_005,60,36.2175,-112.0763889,,
Pakoon Fire Station,SW_AZ_005,0,36.52222222,-113.8644444,,
Shivwits,SW_AZ_005,360,36.13694444,-113.5305556,,
South Rim,SW_AZ_005,60,36.03861111,-112.1386111,,
St. George,SW_AZ_005,0,37.08138889,-113.5775,,
Whitney Pass,SW_AZ_005,0,36.5325,-114.0472222,,
AK-Chin FD,SW_AZ_006,5,33.0294,-112.0483,,
Cave Creek R.D.,SW_AZ_006,60,33.85041,-111.83235,,
Fort McDowell FD,SW_AZ_006,5,33.5779,-111.6767,,
Gateway Air Tanker Base,SW_AZ_006,60,33.30833333,-111.655,,
Gila River FD - Sta. #421,SW_AZ_006,5,33.0309,-111.5757,,
Gila River FD - Sta. #423,SW_AZ_006,5,33.0794,-111.7415,,
Gila River FD - Sta. #426,SW_AZ_006,5,33.2888,-112.1543,,
Gila River FD - Sta. #429,SW_AZ_006,5,33.2633,-111.9753,,
Globe R.D.,SW_AZ_006,60,33.37772,-110.7707,,
Mesa R.D.-Goldfield,SW_AZ_006,45,33.55377,-111.61531,,
Mesa R.D.-Sunflower,SW_AZ_006,60,33.88438,-111.47527,,
Payson Airport,SW_AZ_006,90,34.251111,-111.334444,,
Payson R.D.,SW_AZ_006,90,34.24072,-111.31465,,
Pleasant Valley R.D.,SW_AZ_006,60,34.09794,-110.94118,,
Sacaton Engine Base,SW_AZ_006,90,33.07823,-111.73936,,
Salt River,SW_AZ_006,15,33.475,-111.8051667,,
SRPMIC FD - Sta. #291,SW_AZ_006,2,33.4873,-111.862,,
Tonto Basin R.D.-PC,SW_AZ_006,60,33.8686,-111.31326,,
Tonto Basin R.D.-Roosevelt,SW_AZ_006,60,33.6597,-111.1172,,
Alcalde VFD,SW_NM_001,30,36.0525,-106.0316,,
Amistad/Hayden VFD,SW_NM_001,30,35.8569,-103.3146,,
Angel Fire FD,SW_NM_001,30,36.3792,-105.2876,,
Bloomfield FD,SW_NM_001,30,36.7128,-107.9791,,
CAF-Jicarilla Ranger District,SW_NM_001,40,36.71155556,-107.9698056,,
Camino Real,SW_NM_001,40,36.17225,-105.68359,,
Canjilon,SW_NM_001,35,36.71416667,-106.5527778,,
Cerro VFD,SW_NM_001,60,36.754,-105.6126,,
Chamita VFD,SW_NM_001,30,36.0444,-106.063,,
Cimarron,SW_NM_001,45,36.5124,-104.919,,
Colfax D6 Moreno Valley FD,SW_NM_001,30,36.4255,-105.3161,,
Costilla VFD,SW_NM_001,60,36.9775,-105.5313,,
Coyote Ranger Station,SW_NM_001,40,36.18576,-106.6975,,
Cuba FD,SW_NM_001,30,36.0116,-106.5123,,
Cuba Workcenter,SW_NM_001,30,36.0398,-106.97119,,
Cuyamunque,SW_NM_001,30,35.85,-105.9916667,,
Dixon VFD,SW_NM_001,30,36.1987,-105.8886,,
Dulce Seat Base,SW_NM_001,120,36.9228,-106.9907,,
Eagle Nest FD,SW_NM_001,30,36.5532,-105.2609,,
El Rito,SW_NM_001,40,36.5525,-106.2294444,,
El Rito Carson VFD,SW_NM_001,30,36.3434,-106.1892,,
Espanola Ranger Station,SW_NM_001,30,36.0011,-106.0655,,
FAD-Farmington BLM Yard,SW_NM_001,45,36.7281,-108.2181,,
Farmington FD,SW_NM_001,30,36.7575,-108.1815,,
Folsom VFD,SW_NM_001,30,36.8465,-103.9177,,
French Tract,SW_NM_001,30,36.3924,-104.6001,,
Gobernador,SW_NM_001,15,36.7178,-107.3313,,
Hondo Seco FD,SW_NM_001,30,36.517,-105.6494,,
Jemez Ranger Station,SW_NM_001,35,35.7855,-106.6849,,
JIA-Jicarilla Apache Fire Disp,SW_NM_001,45,36.935,-107,,
Jicarilla Apache Tribe,SW_NM_001,60,36.9336,-106.9985,,
Jicarillla RD,SW_NM_001,35,36.7215,-107.9589,,
La Lama,SW_NM_001,30,36.5532,-105.6494,,
LaCueva VFD,SW_NM_001,30,35.5225,-106.3837,,
Las Vegas NWR,SW_NM_001,30,35.546,-105.179,,
Las Vegas RD,SW_NM_001,30,35.6144,-105.2244,,
Las Vegas SEAT Base,SW_NM_001,45,35.6508,-105.1347,,
Latir VFD,SW_NM_001,30,36.8222,-105.5763,,
lighting pre position,SW_NM_001,5,36.8326,-107.6307,,
Lindrith FD,SW_NM_001,30,36.3045,-107.045,,
Maxwell FD,SW_NM_001,30,36.54,-104.5431,,
Maxwell NWR,SW_NM_001,30,36.569583,-104.586633,,
Miami VFD,SW_NM_001,30,36.3501,-104.7931,,
Mid Mesa Pre Position,SW_NM_001,120,36.8979,-107.5667,,
NM State Chama District,SW_NM_001,40,36.6856,-106.5564,,
NM State Cimarron District,SW_NM_001,30,36.5645,-105.0768,,
Northern Pueblos Office - BIA,SW_NM_001,30,36.023,-106.033,,
OJO Caliente VFD,SW_NM_001,30,36.3027,-106.0453,,
Pecos Ranger Station,SW_NM_001,30,35.5718,-105.6762,,
Penasco,SW_NM_001,40,36.1721,-105.6911,,
Philmont FD,SW_NM_001,30,36.4667,-104.9468,,
Questa,SW_NM_001,45,36.70295,-105.56656,,
Questa VFD,SW_NM_001,30,36.703,-105.5666,,
Raton FD,SW_NM_001,30,36.9032,-104.4383,,
Red River_crw_FD,SW_NM_001,30,36.7092,-105.4227,,
Red River_FD,SW_NM_001,30,36.7092,-105.4227,,
Regina VFD,SW_NM_001,30,36.1049,-106.5123,,
Rio Fernando VFD,SW_NM_001,30,36.3739,-105.4124,,
San Juan D1 Valley,SW_NM_001,30,36.7361,-108.3361,,
San juan D10 Navajo Dam,SW_NM_001,30,36.8142,-107.636,,
San Juan D11 Dzilth-Na-O-Dith-,SW_NM_001,30,36.355,-107.8088,,
San Juan D12 Shiprock,SW_NM_001,30,36.7939,-108.6898,,
San Juan D13 Newcomb,SW_NM_001,30,36.2825,-108.7053,,
San Juan D14 Ojo Amarillo,SW_NM_001,30,36.6942,-108.3705,,
San Juan D2 Flora Vista,SW_NM_001,30,36.8027,-108.0859,,
San Juan D3 Cedar Hill st1,SW_NM_001,30,36.9364,-107.8907,,
San Juan D3 Cedar Hill st2,SW_NM_001,30,36.8906,-107.9494,,
San Juan D4 La Plata,SW_NM_001,30,36.9531,-108.1937,,
San Juan D5 Blanco,SW_NM_001,30,36.7237,-107.8255,,
San Juan D6 Lee Acres,SW_NM_001,30,36.6755,-108.0338,,
San Juan D7 Center Point,SW_NM_001,30,36.8739,-107.9469,,
San Juan D8 hart Valley st1,SW_NM_001,30,36.7713,-108.0482,,
San Juan D8 hart Valley st2,SW_NM_001,30,36.7463,-108.1218,,
San Juan D9 Sullivan Road,SW_NM_001,30,36.6977,-107.9694,,
San Juan Fire Operations,SW_NM_001,30,36.8243,-107.9977,,
Santa Clara Tribal Office,SW_NM_001,30,35.5819,-106.0522,,
Santa Clara VFD,SW_NM_001,30,35.5749,-106.0555,,
Santa Fe County,SW_NM_001,30,35.6403,-105.9606,,
Springer FD,SW_NM_001,30,36.3611,-104.5929,,
Station 1 (Santa Fe),SW_NM_001,45,35.69321,-105.9344,,
TA-49 Engine Station,SW_NM_001,30,35.8278,-106.319,,
TA-49 Helibase,SW_NM_001,30,35.8278,-106.3179,,
Taos Airport,SW_NM_001,30,36.4594,-105.6727,,
Taos BLM,SW_NM_001,30,36.384,-105.5576667,,
Taos Fire VFD,SW_NM_001,30,36.384,-105.5577,,
Taos Guard,SW_NM_001,60,36.415,-105.5586111,,
Taos Ski Valley VFD,SW_NM_001,30,36.596,-105.4543,,
Tres Piedras,SW_NM_001,60,36.62305556,-106.0727778,,
Ute Park,SW_NM_001,40,36.5581,-105.1141,,
Val Verde(Colfax 6),SW_NM_001,30,36.4258,-105.3161,,
Vermejo Ranch FD,SW_NM_001,30,36.8622,-104.9337,,
Wagon Mound VFD,SW_NM_001,30,36.0181,-104.7085,,
Wheeler Peak FD,SW_NM_001,30,36.6455,-105.3818,,
APACHE SUMMIT,SW_NM_002,30,33.22527778,-105.6830556,,
BITTER LAKE NWR,SW_NM_002,30,33.447,-104.398,,
CAPITAN WORK CENTER,SW_NM_002,30,33.54126667,-105.5951,,
CARLSBAD BLM,SW_NM_002,20,32.4225,-104.2566667,,
CAVE VISITOR CENTER,SW_NM_002,30,32.1767,-104.4437,,
D2 MAYHILL RANGER DISTRICT,SW_NM_002,30,32.88805556,-105.4758333,,
GUADALUPE RANGER DISTRICT,SW_NM_002,30,32.20555556,-104.6916667,,
GUMO @ Pine Springs TX,SW_NM_002,30,31.89166667,-104.8133333,,
ROSWELL,SW_NM_002,30,33.51277778,-105.4016667,,
SACRAMENTO RANGER DISTRICT,SW_NM_002,30,32.98638889,-105.7461111,,
SMOKEY BEAR RANGER DISTRICT AD,SW_NM_002,30,33.3518,-105.6771667,,
Alamogordo,SW_NM_003,20,32.83,-105.98,,
Deming,SW_NM_003,30,32.26,-107.75,,
Hachita,SW_NM_003,30,31.92,-108.32,,
Las Cruces Field Office,SW_NM_003,20,32.29,-106.77,,
Lordsburg Station,SW_NM_003,30,32.35,-108.62,,
San Andres,SW_NM_003,20,32.43,-106.6,,
T or C,SW_NM_003,20,33.14821,-107.24859,,
Beaverhead Heliport,SW_NM_004,15,33.42361111,-108.1113889,,
Fort Bayard Heliport/HS Base,SW_NM_004,15,32.84111111,-108.1416667,,
Glenwood Ranger District/Helip,SW_NM_004,15,33.30972222,-108.8875,,
Grant Country Airport,SW_NM_004,15,32.6325,-108.1547222,,
Kingston Workcenter,SW_NM_004,15,32.91583333,-107.6872222,,
Las Cruces,SW_NM_004,15,32.29305556,-106.6577778,,
Luna Fire Base/Heliport,SW_NM_004,15,33.82166667,-108.9427778,,
Mimbres,SW_NM_004,15,32.9325,-108.0147222,,
Negrito Fire Base/Heliport,SW_NM_004,15,33.5175,-108.5266667,,
Northstar Helispot,SW_NM_004,30,33.00416667,-108.0402778,,
Quemado District Office,SW_NM_004,15,34.34416667,-108.4922222,,
Reserve District Office/Helisp,SW_NM_004,15,33.71638889,-108.7766667,,
Silver City SO/District,SW_NM_004,15,32.78888889,-108.2438889,,
Silver City Tanker Base,SW_NM_004,30,32.631346,-108.156048,,
Socorro,SW_NM_004,15,34.0475,-106.9463889,,
T or C District Office,SW_NM_004,15,33.14305556,-107.25,,
BOSQUE DEL APACHE,SW_NM_005,60,33.80324167,-106.8824222,,
CIBOLA NF MAGDALENA RD,SW_NM_005,20,34.111,-107.256,,
CIBOLA NF MOUNTAINAIR RD,SW_NM_005,60,34.52192778,-106.2611917,,
CIBOLA NF MT TAYLOR,SW_NM_005,20,35.17399444,-107.8190194,,
CIBOLA NF SANDIA RD,SW_NM_005,60,35.07526111,-106.3839,,
DOUBLE EAGLE AIRPORT,SW_NM_005,60,35.145,-106.795,,
EL MALPAIS NPS FIRE CACHE,SW_NM_005,60,34.98805556,-108.0325,,
LAGUNA AGENCY,SW_NM_005,60,35.04055556,-107.3716667,,
NM-ZUA ZUNI,SW_NM_005,60,35.072,-108.85,,
